"Plot Title: 21223121"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 21223121, SEN S/N: 21223121)","Coupler Attached (LGR S/N: 21223121)","Stopped (LGR S/N: 21223121)","End Of File (LGR S/N: 21223121)"
1701,03/18/23 08:00:00 AM,7.882,,,
1702,03/18/23 09:00:00 AM,8.382,,,
1703,03/18/23 10:00:00 AM,8.282,,,
1704,03/18/23 11:00:00 AM,8.382,,,
1705,03/18/23 12:00:00 PM,10.455,,,
1706,03/18/23 01:00:00 PM,11.334,,,
1707,03/18/23 02:00:00 PM,12.304,,,
1708,03/18/23 03:00:00 PM,10.651,,,
1709,03/18/23 04:00:00 PM,9.866,,,
1710,03/18/23 05:00:00 PM,9.176,,,
1711,03/18/23 06:00:00 PM,8.779,,,
1712,03/18/23 07:00:00 PM,8.680,,,
1713,03/18/23 08:00:00 PM,7.381,,,
1714,03/18/23 09:00:00 PM,7.179,,,
1715,03/18/23 10:00:00 PM,6.370,,,
1716,03/18/23 11:00:00 PM,5.655,,,
1717,03/19/23 12:00:00 AM,5.860,,,
1718,03/19/23 01:00:00 AM,5.962,,,
1719,03/19/23 02:00:00 AM,5.962,,,
1720,03/19/23 03:00:00 AM,5.962,,,
1721,03/19/23 04:00:00 AM,6.166,,,
1722,03/19/23 05:00:00 AM,4.934,,,
1723,03/19/23 06:00:00 AM,5.037,,,
1724,03/19/23 07:00:00 AM,5.757,,,
1725,03/19/23 08:00:00 AM,5.860,,,
1726,03/19/23 09:00:00 AM,6.674,,,
1727,03/19/23 10:00:00 AM,8.680,,,
1728,03/19/23 11:00:00 AM,11.041,,,
1729,03/19/23 12:00:00 PM,12.207,,,
1730,03/19/23 01:00:00 PM,11.722,,,
1731,03/19/23 02:00:00 PM,12.787,,,
1732,03/19/23 03:00:00 PM,12.594,,,
1733,03/19/23 04:00:00 PM,12.304,,,
1734,03/19/23 05:00:00 PM,11.139,,,
1735,03/19/23 06:00:00 PM,10.259,,,
1736,03/19/23 07:00:00 PM,10.063,,,
1737,03/19/23 08:00:00 PM,9.866,,,
1738,03/19/23 09:00:00 PM,9.571,,,
1739,03/19/23 10:00:00 PM,9.669,,,
1740,03/19/23 11:00:00 PM,9.472,,,
1741,03/20/23 12:00:00 AM,9.275,,,
1742,03/20/23 01:00:00 AM,8.978,,,
1743,03/20/23 02:00:00 AM,8.879,,,
1744,03/20/23 03:00:00 AM,8.282,,,
1745,03/20/23 04:00:00 AM,7.983,,,
1746,03/20/23 05:00:00 AM,7.782,,,
1747,03/20/23 06:00:00 AM,7.882,,,
1748,03/20/23 07:00:00 AM,8.082,,,
1749,03/20/23 08:00:00 AM,9.077,,,
1750,03/20/23 09:00:00 AM,10.259,,,
1751,03/20/23 10:00:00 AM,10.846,,,
1752,03/20/23 11:00:00 AM,11.722,,,
1753,03/20/23 12:00:00 PM,13.942,,,
1754,03/20/23 01:00:00 PM,14.900,,,
1755,03/20/23 02:00:00 PM,14.134,,,
1756,03/20/23 03:00:00 PM,14.134,,,
1757,03/20/23 04:00:00 PM,12.980,,,
1758,03/20/23 05:00:00 PM,12.401,,,
1759,03/20/23 06:00:00 PM,11.625,,,
1760,03/20/23 07:00:00 PM,11.041,,,
1761,03/20/23 08:00:00 PM,10.259,,,
1762,03/20/23 09:00:00 PM,9.866,,,
1763,03/20/23 10:00:00 PM,9.373,,,
1764,03/20/23 11:00:00 PM,8.879,,,
1765,03/21/23 12:00:00 AM,8.481,,,
1766,03/21/23 01:00:00 AM,8.680,,,
1767,03/21/23 02:00:00 AM,8.182,,,
1768,03/21/23 03:00:00 AM,9.275,,,
1769,03/21/23 04:00:00 AM,8.779,,,
1770,03/21/23 05:00:00 AM,8.978,,,
1771,03/21/23 06:00:00 AM,8.978,,,
1772,03/21/23 07:00:00 AM,8.779,,,
1773,03/21/23 08:00:00 AM,8.978,,,
1774,03/21/23 09:00:00 AM,9.669,,,
1775,03/21/23 10:00:00 AM,10.455,,,
1776,03/21/23 11:00:00 AM,11.236,,,
1777,03/21/23 12:00:00 PM,9.965,,,
1778,03/21/23 01:00:00 PM,9.669,,,
1779,03/21/23 02:00:00 PM,9.669,,,
1780,03/21/23 03:00:00 PM,9.571,,,
1781,03/21/23 04:00:00 PM,9.176,,,
1782,03/21/23 05:00:00 PM,7.882,,,
1783,03/21/23 06:00:00 PM,7.582,,,
1784,03/21/23 07:00:00 PM,7.381,,,
1785,03/21/23 08:00:00 PM,7.179,,,
1786,03/21/23 09:00:00 PM,6.978,,,
1787,03/21/23 10:00:00 PM,6.775,,,
1788,03/21/23 11:00:00 PM,6.674,,,
1789,03/22/23 12:00:00 AM,6.573,,,
1790,03/22/23 01:00:00 AM,6.268,,,
1791,03/22/23 02:00:00 AM,6.268,,,
1792,03/22/23 03:00:00 AM,6.471,,,
1793,03/22/23 04:00:00 AM,6.268,,,
1794,03/22/23 05:00:00 AM,6.573,,,
1795,03/22/23 06:00:00 AM,6.573,,,
1796,03/22/23 07:00:00 AM,6.370,,,
1797,03/22/23 08:00:00 AM,6.471,,,
1798,03/22/23 09:00:00 AM,8.182,,,
1799,03/22/23 10:00:00 AM,9.571,,,
1800,03/22/23 11:00:00 AM,10.553,,,
1801,03/22/23 12:00:00 PM,10.944,,,
1802,03/22/23 01:00:00 PM,11.819,,,
1803,03/22/23 02:00:00 PM,11.625,,,
1804,03/22/23 03:00:00 PM,11.236,,,
1805,03/22/23 04:00:00 PM,11.041,,,
1806,03/22/23 05:00:00 PM,10.553,,,
1807,03/22/23 06:00:00 PM,9.866,,,
1808,03/22/23 07:00:00 PM,9.571,,,
1809,03/22/23 08:00:00 PM,9.571,,,
1810,03/22/23 09:00:00 PM,9.571,,,
1811,03/22/23 10:00:00 PM,9.571,,,
1812,03/22/23 11:00:00 PM,9.866,,,
1813,03/23/23 12:00:00 AM,10.161,,,
1814,03/23/23 01:00:00 AM,10.455,,,
1815,03/23/23 02:00:00 AM,11.041,,,
1816,03/23/23 03:00:00 AM,11.334,,,
1817,03/23/23 04:00:00 AM,11.139,,,
1818,03/23/23 05:00:00 AM,11.139,,,
1819,03/23/23 06:00:00 AM,11.236,,,
1820,03/23/23 07:00:00 AM,10.944,,,
1821,03/23/23 08:00:00 AM,11.625,,,
1822,03/23/23 09:00:00 AM,12.013,,,
1823,03/23/23 10:00:00 AM,12.594,,,
1824,03/23/23 11:00:00 AM,14.325,,,
1825,03/23/23 12:00:00 PM,16.046,,,
1826,03/23/23 01:00:00 PM,15.855,,,
1827,03/23/23 02:00:00 PM,16.523,,,
1828,03/23/23 03:00:00 PM,15.855,,,
1829,03/23/23 04:00:00 PM,15.378,,,
1830,03/23/23 05:00:00 PM,14.996,,,
1831,03/23/23 06:00:00 PM,14.804,,,
1832,03/23/23 07:00:00 PM,14.517,,,
1833,03/23/23 08:00:00 PM,14.230,,,
1834,03/23/23 09:00:00 PM,14.134,,,
1835,03/23/23 10:00:00 PM,14.421,,,
1836,03/23/23 11:00:00 PM,14.325,,,
1837,03/24/23 12:00:00 AM,14.613,,,
1838,03/24/23 01:00:00 AM,14.804,,,
1839,03/24/23 02:00:00 AM,12.304,,,
1840,03/24/23 03:00:00 AM,10.455,,,
1841,03/24/23 04:00:00 AM,10.357,,,
1842,03/24/23 05:00:00 AM,10.161,,,
1843,03/24/23 06:00:00 AM,9.866,,,
1844,03/24/23 07:00:00 AM,9.669,,,
1845,03/24/23 08:00:00 AM,9.866,,,
1846,03/24/23 09:00:00 AM,10.357,,,
1847,03/24/23 10:00:00 AM,10.846,,,
1848,03/24/23 11:00:00 AM,12.690,,,
1849,03/24/23 12:00:00 PM,12.401,,,
1850,03/24/23 01:00:00 PM,12.883,,,
1851,03/24/23 02:00:00 PM,13.269,,,
1852,03/24/23 03:00:00 PM,13.846,,,
1853,03/24/23 04:00:00 PM,13.365,,,
1854,03/24/23 05:00:00 PM,12.304,,,
1855,03/24/23 06:00:00 PM,10.455,,,
1856,03/24/23 07:00:00 PM,9.373,,,
1857,03/24/23 08:00:00 PM,8.481,,,
1858,03/24/23 09:00:00 PM,7.682,,,
1859,03/24/23 10:00:00 PM,7.179,,,
1860,03/24/23 11:00:00 PM,7.079,,,
1861,03/25/23 12:00:00 AM,7.882,,,
1862,03/25/23 01:00:00 AM,7.782,,,
1863,03/25/23 02:00:00 AM,7.280,,,
1864,03/25/23 03:00:00 AM,7.381,,,
1865,03/25/23 04:00:00 AM,7.179,,,
1866,03/25/23 05:00:00 AM,6.370,,,
1867,03/25/23 06:00:00 AM,6.370,,,
1868,03/25/23 07:00:00 AM,6.471,,,
1869,03/25/23 08:00:00 AM,6.978,,,
1870,03/25/23 09:00:00 AM,7.682,,,
1871,03/25/23 10:00:00 AM,8.282,,,
1872,03/25/23 11:00:00 AM,10.944,,,
1873,03/25/23 12:00:00 PM,13.846,,,
1874,03/25/23 01:00:00 PM,14.421,,,
1875,03/25/23 02:00:00 PM,14.134,,,
1876,03/25/23 03:00:00 PM,13.750,,,
1877,03/25/23 04:00:00 PM,13.558,,,
1878,03/25/23 05:00:00 PM,12.401,,,
1879,03/25/23 06:00:00 PM,11.334,,,
1880,03/25/23 07:00:00 PM,10.259,,,
1881,03/25/23 08:00:00 PM,9.965,,,
1882,03/25/23 09:00:00 PM,9.965,,,
1883,03/25/23 10:00:00 PM,9.571,,,
1884,03/25/23 11:00:00 PM,9.373,,,
1885,03/26/23 12:00:00 AM,9.768,,,
1886,03/26/23 01:00:00 AM,10.161,,,
1887,03/26/23 02:00:00 AM,9.965,,,
1888,03/26/23 03:00:00 AM,10.063,,,
1889,03/26/23 04:00:00 AM,9.768,,,
1890,03/26/23 05:00:00 AM,10.161,,,
1891,03/26/23 06:00:00 AM,10.259,,,
1892,03/26/23 07:00:00 AM,9.669,,,
1893,03/26/23 08:00:00 AM,10.063,,,
1894,03/26/23 09:00:00 AM,10.944,,,
1895,03/26/23 10:00:00 AM,12.690,,,
1896,03/26/23 11:00:00 AM,13.269,,,
1897,03/26/23 12:00:00 PM,14.134,,,
1898,03/26/23 01:00:00 PM,14.325,,,
1899,03/26/23 02:00:00 PM,14.038,,,
1900,03/26/23 03:00:00 PM,14.230,,,
1901,03/26/23 04:00:00 PM,14.134,,,
1902,03/26/23 05:00:00 PM,13.558,,,
1903,03/26/23 06:00:00 PM,12.594,,,
1904,03/26/23 07:00:00 PM,12.207,,,
1905,03/26/23 08:00:00 PM,11.916,,,
1906,03/26/23 09:00:00 PM,12.110,,,
1907,03/26/23 10:00:00 PM,12.304,,,
1908,03/26/23 11:00:00 PM,12.401,,,
1909,03/27/23 12:00:00 AM,12.497,,,
1910,03/27/23 01:00:00 AM,12.401,,,
1911,03/27/23 02:00:00 AM,12.110,,,
1912,03/27/23 03:00:00 AM,12.013,,,
1913,03/27/23 04:00:00 AM,11.819,,,
1914,03/27/23 05:00:00 AM,11.528,,,
1915,03/27/23 06:00:00 AM,11.334,,,
1916,03/27/23 07:00:00 AM,11.431,,,
1917,03/27/23 08:00:00 AM,11.722,,,
1918,03/27/23 09:00:00 AM,12.110,,,
1919,03/27/23 10:00:00 AM,11.916,,,
1920,03/27/23 11:00:00 AM,11.334,,,
1921,03/27/23 12:00:00 PM,11.431,,,
1922,03/27/23 01:00:00 PM,11.236,,,
1923,03/27/23 02:00:00 PM,11.236,,,
1924,03/27/23 03:00:00 PM,11.041,,,
1925,03/27/23 04:00:00 PM,10.651,,,
1926,03/27/23 05:00:00 PM,10.357,,,
1927,03/27/23 06:00:00 PM,9.965,,,
1928,03/27/23 07:00:00 PM,9.571,,,
1929,03/27/23 08:00:00 PM,9.077,,,
1930,03/27/23 09:00:00 PM,8.779,,,
1931,03/27/23 10:00:00 PM,8.481,,,
1932,03/27/23 11:00:00 PM,7.983,,,
1933,03/28/23 12:00:00 AM,7.682,,,
1934,03/28/23 01:00:00 AM,7.280,,,
1935,03/28/23 02:00:00 AM,6.978,,,
1936,03/28/23 03:00:00 AM,6.877,,,
1937,03/28/23 04:00:00 AM,6.877,,,
1938,03/28/23 05:00:00 AM,6.775,,,
1939,03/28/23 06:00:00 AM,6.674,,,
1940,03/28/23 07:00:00 AM,6.573,,,
1941,03/28/23 08:00:00 AM,6.573,,,
1942,03/28/23 09:00:00 AM,7.179,,,
1943,03/28/23 10:00:00 AM,7.582,,,
1944,03/28/23 11:00:00 AM,8.481,,,
1945,03/28/23 12:00:00 PM,9.472,,,
1946,03/28/23 01:00:00 PM,9.669,,,
1947,03/28/23 02:00:00 PM,10.259,,,
1948,03/28/23 03:00:00 PM,10.553,,,
1949,03/28/23 04:00:00 PM,9.768,,,
1950,03/28/23 05:00:00 PM,8.182,,,
1951,03/28/23 06:00:00 PM,7.682,,,
1952,03/28/23 07:00:00 PM,6.674,,,
1953,03/28/23 08:00:00 PM,6.471,,,
1954,03/28/23 09:00:00 PM,6.268,,,
1955,03/28/23 10:00:00 PM,5.757,,,
1956,03/28/23 11:00:00 PM,5.141,,,
1957,03/29/23 12:00:00 AM,5.037,,,
1958,03/29/23 01:00:00 AM,4.623,,,
1959,03/29/23 02:00:00 AM,4.727,,,
1960,03/29/23 03:00:00 AM,4.727,,,
1961,03/29/23 04:00:00 AM,4.311,,,
1962,03/29/23 05:00:00 AM,3.683,,,
1963,03/29/23 06:00:00 AM,3.893,,,
1964,03/29/23 07:00:00 AM,4.207,,,
1965,03/29/23 08:00:00 AM,4.727,,,
1966,03/29/23 09:00:00 AM,5.450,,,
1967,03/29/23 10:00:00 AM,6.064,,,
1968,03/29/23 11:00:00 AM,6.064,,,
1969,03/29/23 12:00:00 PM,5.962,,,
1970,03/29/23 01:00:00 PM,6.166,,,
1971,03/29/23 02:00:00 PM,6.674,,,
1972,03/29/23 03:00:00 PM,7.280,,,
1973,03/29/23 04:00:00 PM,7.079,,,
1974,03/29/23 05:00:00 PM,6.877,,,
1975,03/29/23 06:00:00 PM,6.471,,,
1976,03/29/23 07:00:00 PM,6.166,,,
1977,03/29/23 08:00:00 PM,5.141,,,
1978,03/29/23 09:00:00 PM,3.893,,,
1979,03/29/23 10:00:00 PM,3.049,,,
1980,03/29/23 11:00:00 PM,3.578,,,
1981,03/30/23 12:00:00 AM,3.998,,,
1982,03/30/23 01:00:00 AM,4.102,,,
1983,03/30/23 02:00:00 AM,4.102,,,
1984,03/30/23 03:00:00 AM,3.998,,,
1985,03/30/23 04:00:00 AM,3.788,,,
1986,03/30/23 05:00:00 AM,3.788,,,
1987,03/30/23 06:00:00 AM,3.893,,,
1988,03/30/23 07:00:00 AM,3.893,,,
1989,03/30/23 08:00:00 AM,4.207,,,
1990,03/30/23 09:00:00 AM,5.141,,,
1991,03/30/23 10:00:00 AM,5.962,,,
1992,03/30/23 11:00:00 AM,6.471,,,
1993,03/30/23 12:00:00 PM,6.064,,,
1994,03/30/23 01:00:00 PM,6.674,,,
1995,03/30/23 02:00:00 PM,6.166,,,
1996,03/30/23 03:00:00 PM,5.860,,,
1997,03/30/23 04:00:00 PM,5.860,,,
1998,03/30/23 05:00:00 PM,5.655,,,
1999,03/30/23 06:00:00 PM,5.655,,,
2000,03/30/23 07:00:00 PM,5.552,,,
2001,03/30/23 08:00:00 PM,5.552,,,
2002,03/30/23 09:00:00 PM,5.552,,,
2003,03/30/23 10:00:00 PM,5.860,,,
2004,03/30/23 11:00:00 PM,6.064,,,
2005,03/31/23 12:00:00 AM,6.166,,,
2006,03/31/23 01:00:00 AM,8.581,,,
2007,03/31/23 02:00:00 AM,9.176,,,
2008,03/31/23 03:00:00 AM,9.373,,,
2009,03/31/23 04:00:00 AM,9.768,,,
2010,03/31/23 05:00:00 AM,9.965,,,
2011,03/31/23 06:00:00 AM,10.259,,,
2012,03/31/23 07:00:00 AM,10.748,,,
2013,03/31/23 08:00:00 AM,11.236,,,
2014,03/31/23 09:00:00 AM,11.528,,,
2015,03/31/23 10:00:00 AM,12.013,,,
2016,03/31/23 11:00:00 AM,12.594,,,
2017,03/31/23 12:00:00 PM,13.461,,,
2018,03/31/23 01:00:00 PM,13.461,,,
2019,03/31/23 02:00:00 PM,13.654,,,
2020,03/31/23 03:00:00 PM,13.558,,,
2021,03/31/23 04:00:00 PM,13.750,,,
2022,03/31/23 05:00:00 PM,13.942,,,
2023,03/31/23 06:00:00 PM,14.038,,,
2024,03/31/23 07:00:00 PM,14.134,,,
2025,03/31/23 08:00:00 PM,14.038,,,
2026,03/31/23 09:00:00 PM,13.654,,,
2027,03/31/23 10:00:00 PM,12.304,,,
2028,03/31/23 11:00:00 PM,10.357,,,
2029,04/01/23 12:00:00 AM,9.176,,,
2030,04/01/23 01:00:00 AM,8.382,,,
2031,04/01/23 02:00:00 AM,7.983,,,
2032,04/01/23 03:00:00 AM,7.481,,,
2033,04/01/23 04:00:00 AM,6.978,,,
2034,04/01/23 05:00:00 AM,6.775,,,
2035,04/01/23 06:00:00 AM,6.877,,,
2036,04/01/23 07:00:00 AM,7.079,,,
2037,04/01/23 08:00:00 AM,6.573,,,
2038,04/01/23 09:00:00 AM,7.079,,,
2039,04/01/23 10:00:00 AM,8.779,,,
2040,04/01/23 11:00:00 AM,9.176,,,
2041,04/01/23 12:00:00 PM,9.866,,,
2042,04/01/23 01:00:00 PM,9.965,,,
2043,04/01/23 02:00:00 PM,9.571,,,
2044,04/01/23 03:00:00 PM,8.481,,,
2045,04/01/23 04:00:00 PM,7.782,,,
2046,04/01/23 05:00:00 PM,6.978,,,
2047,04/01/23 06:00:00 PM,6.471,,,
2048,04/01/23 07:00:00 PM,5.860,,,
2049,04/01/23 08:00:00 PM,5.450,,,
2050,04/01/23 09:00:00 PM,5.552,,,
2051,04/01/23 10:00:00 PM,5.757,,,
2052,04/01/23 11:00:00 PM,5.757,,,
2053,04/02/23 12:00:00 AM,5.552,,,
2054,04/02/23 01:00:00 AM,5.655,,,
2055,04/02/23 02:00:00 AM,5.655,,,
2056,04/02/23 03:00:00 AM,5.552,,,
2057,04/02/23 04:00:00 AM,5.552,,,
2058,04/02/23 05:00:00 AM,5.655,,,
2059,04/02/23 06:00:00 AM,5.450,,,
2060,04/02/23 07:00:00 AM,5.450,,,
2061,04/02/23 08:00:00 AM,5.141,,,
2062,04/02/23 09:00:00 AM,4.519,,,
2063,04/02/23 10:00:00 AM,4.727,,,
2064,04/02/23 11:00:00 AM,5.552,,,
2065,04/02/23 12:00:00 PM,6.064,,,
2066,04/02/23 01:00:00 PM,6.370,,,
2067,04/02/23 02:00:00 PM,6.775,,,
2068,04/02/23 03:00:00 PM,6.268,,,
2069,04/02/23 04:00:00 PM,5.757,,,
2070,04/02/23 05:00:00 PM,5.347,,,
2071,04/02/23 06:00:00 PM,5.141,,,
2072,04/02/23 07:00:00 PM,4.934,,,
2073,04/02/23 08:00:00 PM,4.727,,,
2074,04/02/23 09:00:00 PM,4.311,,,
2075,04/02/23 10:00:00 PM,4.102,,,
2076,04/02/23 11:00:00 PM,3.998,,,
2077,04/03/23 12:00:00 AM,4.102,,,
2078,04/03/23 01:00:00 AM,3.998,,,
2079,04/03/23 02:00:00 AM,3.788,,,
2080,04/03/23 03:00:00 AM,3.472,,,
2081,04/03/23 04:00:00 AM,3.578,,,
2082,04/03/23 05:00:00 AM,3.472,,,
2083,04/03/23 06:00:00 AM,3.578,,,
2084,04/03/23 07:00:00 AM,3.155,,,
2085,04/03/23 08:00:00 AM,3.683,,,
2086,04/03/23 09:00:00 AM,3.998,,,
2087,04/03/23 10:00:00 AM,4.727,,,
2088,04/03/23 11:00:00 AM,5.860,,,
2089,04/03/23 12:00:00 PM,6.370,,,
2090,04/03/23 01:00:00 PM,6.775,,,
2091,04/03/23 02:00:00 PM,6.268,,,
2092,04/03/23 03:00:00 PM,6.166,,,
2093,04/03/23 04:00:00 PM,5.757,,,
2094,04/03/23 05:00:00 PM,5.552,,,
2095,04/03/23 06:00:00 PM,5.347,,,
2096,04/03/23 07:00:00 PM,4.934,,,
2097,04/03/23 08:00:00 PM,4.934,,,
2098,04/03/23 09:00:00 PM,5.141,,,
2099,04/03/23 10:00:00 PM,5.450,,,
2100,04/03/23 11:00:00 PM,4.727,,,
2101,04/04/23 12:00:00 AM,4.519,,,
2102,04/04/23 01:00:00 AM,4.623,,,
2103,04/04/23 02:00:00 AM,4.207,,,
2104,04/04/23 03:00:00 AM,3.998,,,
2105,04/04/23 04:00:00 AM,3.998,,,
2106,04/04/23 05:00:00 AM,3.998,,,
2107,04/04/23 06:00:00 AM,3.788,,,
2108,04/04/23 07:00:00 AM,3.578,,,
2109,04/04/23 08:00:00 AM,3.578,,,
2110,04/04/23 09:00:00 AM,3.998,,,
2111,04/04/23 10:00:00 AM,4.934,,,
2112,04/04/23 11:00:00 AM,5.450,,,
2113,04/04/23 12:00:00 PM,6.166,,,
2114,04/04/23 01:00:00 PM,6.166,,,
2115,04/04/23 02:00:00 PM,6.166,,,
2116,04/04/23 03:00:00 PM,5.347,,,
2117,04/04/23 04:00:00 PM,5.037,,,
2118,04/04/23 05:00:00 PM,4.623,,,
2119,04/04/23 06:00:00 PM,4.415,,,
2120,04/04/23 07:00:00 PM,4.311,,,
2121,04/04/23 08:00:00 PM,4.207,,,
2122,04/04/23 09:00:00 PM,4.207,,,
2123,04/04/23 10:00:00 PM,3.788,,,
2124,04/04/23 11:00:00 PM,3.683,,,
2125,04/05/23 12:00:00 AM,3.261,,,
2126,04/05/23 01:00:00 AM,2.837,,,
2127,04/05/23 02:00:00 AM,2.624,,,
2128,04/05/23 03:00:00 AM,2.410,,,
2129,04/05/23 04:00:00 AM,1.764,,,
2130,04/05/23 05:00:00 AM,0.343,,,
2131,04/05/23 06:00:00 AM,-1.570,,,
2132,04/05/23 07:00:00 AM,-1.570,,,
2133,04/05/23 08:00:00 AM,1.003,,,
2134,04/05/23 09:00:00 AM,2.837,,,
2135,04/05/23 10:00:00 AM,3.893,,,
2136,04/05/23 11:00:00 AM,4.934,,,
2137,04/05/23 12:00:00 PM,5.655,,,
2138,04/05/23 01:00:00 PM,5.962,,,
2139,04/05/23 02:00:00 PM,6.674,,,
2140,04/05/23 03:00:00 PM,6.471,,,
2141,04/05/23 04:00:00 PM,5.757,,,
2142,04/05/23 05:00:00 PM,3.893,,,
2143,04/05/23 06:00:00 PM,2.730,,,
2144,04/05/23 07:00:00 PM,2.088,,,
2145,04/05/23 08:00:00 PM,2.624,,,
2146,04/05/23 09:00:00 PM,3.367,,,
2147,04/05/23 10:00:00 PM,4.102,,,
2148,04/05/23 11:00:00 PM,3.261,,,
2149,04/06/23 12:00:00 AM,3.155,,,
2150,04/06/23 01:00:00 AM,3.261,,,
2151,04/06/23 02:00:00 AM,2.943,,,
2152,04/06/23 03:00:00 AM,3.049,,,
2153,04/06/23 04:00:00 AM,1.872,,,
2154,04/06/23 05:00:00 AM,1.980,,,
2155,04/06/23 06:00:00 AM,2.303,,,
2156,04/06/23 07:00:00 AM,2.517,,,
2157,04/06/23 08:00:00 AM,3.049,,,
2158,04/06/23 09:00:00 AM,4.207,,,
2159,04/06/23 10:00:00 AM,5.552,,,
2160,04/06/23 11:00:00 AM,6.775,,,
2161,04/06/23 12:00:00 PM,7.179,,,
2162,04/06/23 01:00:00 PM,7.582,,,
2163,04/06/23 02:00:00 PM,7.983,,,
2164,04/06/23 03:00:00 PM,8.082,,,
2165,04/06/23 04:00:00 PM,7.682,,,
2166,04/06/23 05:00:00 PM,7.079,,,
2167,04/06/23 06:00:00 PM,6.471,,,
2168,04/06/23 07:00:00 PM,4.831,,,
2169,04/06/23 08:00:00 PM,3.683,,,
2170,04/06/23 09:00:00 PM,3.155,,,
2171,04/06/23 10:00:00 PM,2.303,,,
2172,04/06/23 11:00:00 PM,2.943,,,
2173,04/07/23 12:00:00 AM,1.980,,,
2174,04/07/23 01:00:00 AM,2.195,,,
2175,04/07/23 02:00:00 AM,2.410,,,
2176,04/07/23 03:00:00 AM,1.980,,,
2177,04/07/23 04:00:00 AM,2.195,,,
2178,04/07/23 05:00:00 AM,2.943,,,
2179,04/07/23 06:00:00 AM,3.472,,,
2180,04/07/23 07:00:00 AM,3.998,,,
2181,04/07/23 08:00:00 AM,5.244,,,
2182,04/07/23 09:00:00 AM,5.962,,,
2183,04/07/23 10:00:00 AM,7.079,,,
2184,04/07/23 11:00:00 AM,7.682,,,
2185,04/07/23 12:00:00 PM,8.082,,,
2186,04/07/23 01:00:00 PM,8.182,,,
2187,04/07/23 02:00:00 PM,8.182,,,
2188,04/07/23 03:00:00 PM,8.680,,,
2189,04/07/23 04:00:00 PM,8.879,,,
2190,04/07/23 05:00:00 PM,8.282,,,
2191,04/07/23 06:00:00 PM,7.882,,,
2192,04/07/23 07:00:00 PM,7.481,,,
2193,04/07/23 08:00:00 PM,7.582,,,
2194,04/07/23 09:00:00 PM,7.179,,,
2195,04/07/23 10:00:00 PM,7.280,,,
2196,04/07/23 11:00:00 PM,6.573,,,
2197,04/08/23 12:00:00 AM,5.655,,,
2198,04/08/23 01:00:00 AM,5.141,,,
2199,04/08/23 02:00:00 AM,4.519,,,
2200,04/08/23 03:00:00 AM,2.837,,,
2201,04/08/23 04:00:00 AM,1.548,,,
2202,04/08/23 05:00:00 AM,0.893,,,
2203,04/08/23 06:00:00 AM,0.010,,,
2204,04/08/23 07:00:00 AM,0.232,,,
2205,04/08/23 08:00:00 AM,0.343,,,
2206,04/08/23 09:00:00 AM,2.410,,,
2207,04/08/23 10:00:00 AM,6.268,,,
2208,04/08/23 11:00:00 AM,7.381,,,
2209,04/08/23 12:00:00 PM,9.275,,,
2210,04/08/23 01:00:00 PM,10.063,,,
2211,04/08/23 02:00:00 PM,10.553,,,
2212,04/08/23 03:00:00 PM,9.472,,,
2213,04/08/23 04:00:00 PM,8.978,,,
2214,04/08/23 05:00:00 PM,7.179,,,
2215,04/08/23 06:00:00 PM,5.037,,,
2216,04/08/23 07:00:00 PM,3.893,,,
2217,04/08/23 08:00:00 PM,2.837,,,
2218,04/08/23 09:00:00 PM,2.088,,,
2219,04/08/23 10:00:00 PM,1.221,,,
2220,04/08/23 11:00:00 PM,0.674,,,
2221,04/09/23 12:00:00 AM,0.010,,,
2222,04/09/23 01:00:00 AM,-0.549,,,
2223,04/09/23 02:00:00 AM,-0.662,,,
2224,04/09/23 03:00:00 AM,0.453,,,
2225,04/09/23 04:00:00 AM,0.784,,,
2226,04/09/23 05:00:00 AM,1.003,,,
2227,04/09/23 06:00:00 AM,1.221,,,
2228,04/09/23 07:00:00 AM,1.439,,,
2229,04/09/23 08:00:00 AM,1.548,,,
2230,04/09/23 09:00:00 AM,2.837,,,
2231,04/09/23 10:00:00 AM,3.998,,,
2232,04/09/23 11:00:00 AM,5.347,,,
2233,04/09/23 12:00:00 PM,7.882,,,
2234,04/09/23 01:00:00 PM,8.978,,,
2235,04/09/23 02:00:00 PM,8.879,,,
2236,04/09/23 03:00:00 PM,8.680,,,
2237,04/09/23 04:00:00 PM,7.983,,,
2238,04/09/23 05:00:00 PM,6.877,,,
2239,04/09/23 06:00:00 PM,6.166,,,
2240,04/09/23 07:00:00 PM,6.166,,,
2241,04/09/23 08:00:00 PM,6.064,,,
2242,04/09/23 09:00:00 PM,5.552,,,
2243,04/09/23 10:00:00 PM,4.831,,,
2244,04/09/23 11:00:00 PM,4.415,,,
2245,04/10/23 12:00:00 AM,2.303,,,
2246,04/10/23 01:00:00 AM,3.578,,,
2247,04/10/23 02:00:00 AM,4.311,,,
2248,04/10/23 03:00:00 AM,3.893,,,
2249,04/10/23 04:00:00 AM,3.578,,,
2250,04/10/23 05:00:00 AM,3.683,,,
2251,04/10/23 06:00:00 AM,2.730,,,
2252,04/10/23 07:00:00 AM,1.872,,,
2253,04/10/23 08:00:00 AM,2.303,,,
2254,04/10/23 09:00:00 AM,3.261,,,
2255,04/10/23 10:00:00 AM,5.037,,,
